time,lat(pos_n),lon(pos_e),alt,vt,vn,ve,vd
4.509999999999948,2354.9861268758746,518.4308211239425,1423.7485779055341,522.1166521187556,478.95814352423326,101.80039983651373,-177.92021557747375
4.519999999999948,2359.897440095275,519.4747700978352,1425.1807034243532,522.1402089745342,478.86730834603406,101.78109089759592,-178.24680544398643
4.529999999999948,2364.8080497759324,520.5185695202061,1426.616201869933,522.1635737270825,478.77605756540925,101.76169361185164,-178.57335219469337
4.539999999999948,2369.7179518192575,521.5622185195421,1428.0550726580184,522.186746228209,478.6843909596997,101.74220793298039,-178.89985551787373
4.549999999999947,2374.627142125128,522.6057162242373,1429.4973152013827,522.2097263310079,478.59230831066213,101.72263381370833,-179.22631509475397
4.559999999999947,2379.535616591888,523.6490617625949,1430.9429289098287,522.2325138898589,478.49980940448967,101.7029712057944,-179.5527305995166
4.569999999999947,2384.443371116347,524.6922542628253,1432.3919131901885,522.2551087604274,478.40689403183245,101.68322006003673,-179.87910169930908
4.579999999999947,2389.3504015937806,525.7352928530469,1433.844267446323,522.2775107996649,478.3135619878198,101.66338032627907,-180.20542805425276
4.589999999999947,2394.2567039179316,526.7781766612862,1435.2999910791232,522.2997198658085,478.2198130720798,101.643451953417,-180.53170931745217
4.599999999999946,2399.1622739810073,527.820904815478,1436.7590834865084,522.3217358183807,478.12564708876005,101.62343488940421,-180.8579451350036
4.609999999999946,2404.067107673681,528.8634764434646,1438.2215440634272,522.3435585181902,478.0310638465493,101.60332908125902,-181.184135146005
4.619999999999946,2408.9712008850943,529.9058906729962,1439.687372201858,522.3651878273312,477.9360631586978,101.58313447507078,-181.51027898256473
4.629999999999946,2413.874549502852,530.9481466317313,1441.1565672908073,522.3866236091836,477.8406448430386,101.56285101600642,-181.83637626981135
4.6399999999999455,2418.7771494130266,531.9902434472363,1442.629128716312,522.4078657284133,477.7448087220067,101.5424786483164,-182.16242662590287
